"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES"
"USC00044534","2019-06-08","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  278",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,
"USC00044534","2019-06-09","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  300",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0800",,,,
"USC00044534","2019-06-10","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  350",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0800",,,,
"USC00044534","2019-06-11","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  378",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,"  367",",,7,0800",,,,
"USC00044534","2019-06-12","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  378",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,"  322",",,7,0800",,,,
"USC00044534","2019-06-13","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  411",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0800",,,,
"USC00044534","2019-06-14","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  411",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0800",,,,
"USC00044534","2019-06-15","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  344",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0800",,,,
"USC00044534","2019-06-16","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  344",",,7","  133",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,
"USC00044534","2019-06-18","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  356",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,0800",,,,
"USC00044534","2019-06-19","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  367",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0800",,,,
"USC00044534","2019-06-20","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  378",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0800",,,,
"USC00044534","2019-06-21","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  333",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,
"USC00044534","2019-06-22","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  306",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0800",,,,
"USC00044534","2019-06-23","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  333",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800",,,,
"USC00044534","2019-06-24","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  361",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  267",",,7,0800",,,,
"USC00044534","2019-06-25","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  372",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,0800",,,,
"USC00044534","2019-06-27","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  344",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,"  228",",,7,0800",,,,
"USC00044534","2019-06-28","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  283",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,
"USC00044534","2019-06-29","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  311",",,7","  150",",,7",,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,
"USC00044534","2019-06-30","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  322",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,
"USC00044534","2019-07-02","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  344",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,"  228",",,7,0800",,,,
"USC00044534","2019-07-03","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  344",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,0800",,,,
"USC00044534","2019-07-04","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  322",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,
"USC00044534","2019-07-05","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  339",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,0800",,,,
"USC00044534","2019-07-06","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  356",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,
"USC00044534","2019-07-07","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  378",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,
"USC00044534","2019-07-08","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  372",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0800",,,,
"USC00044534","2019-07-09","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  378",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,
"USC00044534","2019-07-10","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  333",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,
"USC00044534","2019-07-11","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  344",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,0800",,,,
"USC00044534","2019-07-12","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  356",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0800",,,,
"USC00044534","2019-07-13","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  372",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800",,,,
"USC00044534","2019-07-14","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  389",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  272",",,7,0800",,,,
"USC00044534","2019-07-15","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  383",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  272",",,7,0800",,,,
"USC00044534","2019-07-16","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  367",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,0800",,,,
"USC00044534","2019-07-17","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  356",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0800",,,,
"USC00044534","2019-07-18","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  361",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,0800",,,,
"USC00044534","2019-07-19","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  378",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0800",,,,
"USC00044534","2019-07-20","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  367",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,0800",,,,
"USC00044534","2019-07-21","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  367",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  344",",,7,0800",,,,
"USC00044534","2019-07-22","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  367",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,0800",,,,
"USC00044534","2019-07-23","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  394",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,"  278",",,7,0800",,,,
"USC00044534","2019-07-24","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  394",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  283",",,7,0800",,,,
"USC00044534","2019-07-25","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  400",",,7","  256",",,7",,,,,,,,,,,,,,,,,,,"  306",",,7,0800",,,,
"USC00044534","2019-07-26","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  383",",,7","  244",",,7",,,,,,,,,,,,,,,,,,,"  289",",,7,0800",,,,
"USC00044534","2019-07-27","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  406",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,"  317",",,7,0800",,,,
"USC00044534","2019-07-28","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  394",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  261",",,7,0800",,,,
"USC00044534","2019-07-29","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  433",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,"  278",",,7,0800",,,,
"USC00044534","2019-07-30","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  400",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0800",,,,
"USC00044534","2019-07-31","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  394",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,0800",,,,
"USC00044534","2019-08-01","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  394",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  261",",,7,0800",,,,
"USC00044534","2019-08-02","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  372",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,0800",,,,
"USC00044534","2019-08-03","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  356",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  261",",,7,0800",,,,
"USC00044534","2019-08-04","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  383",",,7","  194",",,7",,,,,,,,,,,,,,,,,,,"  267",",,7,0800",,,,
"USC00044534","2019-08-05","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  389",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0800",,,,
"USC00044534","2019-08-06","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  394",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,"  267",",,7,0800",,,,
"USC00044534","2019-08-07","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  400",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,"  272",",,7,0800",,,,
"USC00044534","2019-08-10","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  383",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,
"USC00044534","2019-08-11","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  328",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,
"USC00044534","2019-08-13","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  350",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  228",",,7,0800",,,,
"USC00044534","2019-08-14","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  378",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,"  289",",,7,0800",,,,
"USC00044534","2019-08-15","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  394",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,"  272",",,7,0800",,,,
"USC00044534","2019-08-16","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  406",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,"  278",",,7,0800",,,,
"USC00044534","2019-08-17","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  417",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,
"USC00044534","2019-08-18","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  417",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,
"USC00044534","2019-08-20","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  356",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,
"USC00044534","2019-08-22","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  356",",,7","  178",",,7",,,,,,,,,,,,,,,,,,,"  250",",,7,0800",,,,
"USC00044534","2019-08-23","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  356",",,7","  217",",,7",,,,,,,,,,,,,,,,,,,"  267",",,7,0800",,,,
"USC00044534","2019-08-24","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  378",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,0800",,,,
"USC00044534","2019-08-27","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  378",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,"  283",",,7,0800",,,,
"USC00044534","2019-08-28","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  400",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,"  283",",,7,0800",,,,
"USC00044534","2019-08-29","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  389",",,7","  206",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,
"USC00044534","2019-08-30","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  356",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,
"USC00044534","2019-08-31","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  356",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,0800",,,,
"USC00044534","2019-09-02","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  383",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,0800",,,,
"USC00044534","2019-09-07","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  383",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0800",,,,
"USC00044534","2019-09-08","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  372",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,
"USC00044534","2019-09-09","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  283",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,
"USC00044534","2019-09-10","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  300",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,
"USC00044534","2019-09-13","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  339",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,
"USC00044534","2019-09-14","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  361",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,
"USC00044534","2019-09-15","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  372",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,0800",,,,
"USC00044534","2019-09-16","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  372",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,
"USC00044534","2019-09-17","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  289",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,
"USC00044534","2019-09-18","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  289",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,
"USC00044534","2019-09-19","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  289",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,"  200",",,7,0800",,,,
"USC00044534","2019-09-20","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  283",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,
"USC00044534","2019-09-21","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  311",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,"  178",",,7,0800",,,,
"USC00044534","2019-09-23","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  333",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,0800",,,,
"USC00044534","2019-09-24","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  311",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,0800",,,,
"USC00044534","2019-09-27","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  350",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,
"USC00044534","2019-09-28","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  322",",,7","  156",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,0800",,,,
"USC00044534","2019-09-29","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  261",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,
"USC00044534","2019-10-01","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  228",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,
"USC00044534","2019-10-02","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  217",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,"  161",",,7,0800",,,,
"USC00044534","2019-10-03","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  250",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,"  111",",,7,0800",,,,
"USC00044534","2019-10-04","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  278",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,"  106",",,7,0800",,,,
"USC00044534","2019-10-05","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  278",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,
"USC00044534","2019-10-06","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  267",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,"  122",",,7,0800",,,,
"USC00044534","2019-10-07","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  300",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,
"USC00044534","2019-10-08","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  322",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,"  139",",,7,0800",,,,
"USC00044534","2019-10-09","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  322",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,"  144",",,7,0800",,,,
"USC00044534","2019-10-10","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  278",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,"   72",",,7,0800",,,,
"USC00044534","2019-10-14","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  289",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,"  150",",,7,0800",,,,
"USC00044534","2019-10-15","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  272",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,"   83",",,7,0800",,,,
"USC00044534","2019-10-16","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  278",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,"   94",",,7,0800",,,,
"USC00044534","2019-10-17","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  283",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,
"USC00044534","2019-10-18","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  239",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,"  133",",,7,0800",,,,
"USC00044534","2019-10-19","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  233",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,"  106",",,7,0800",,,,
"USC00044534","2019-10-20","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  233",",,7","  106",",,7",,,,,,,,,,,,,,,,,,,"  167",",,7,0800",,,,
"USC00044534","2019-10-21","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  239",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,"  194",",,7,0800",,,,
"USC00044534","2019-10-22","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  261",",,7","   83",",,7",,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,
"USC00044534","2019-10-23","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  289",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,"  111",",,7,0800",,,,
"USC00044534","2019-10-24","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  283",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,"  172",",,7,0800",,,,
"USC00044534","2019-10-25","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  300",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,"  144",",,7,0800",,,,
"USC00044534","2019-10-26","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  306",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,"  111",",,7,0800",,,,
"USC00044534","2019-10-28","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  211",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,
"USC00044534","2019-10-29","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  222",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,
"USC00044534","2019-11-01","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  228",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,"   44",",,7,0800",,,,
"USC00044534","2019-11-02","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  228",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,0800",,,,
"USC00044534","2019-11-03","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  239",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"   78",",,7,0800",,,,
"USC00044534","2019-11-04","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  244",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,"   89",",,7,0800",,,,
"USC00044534","2019-11-05","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  256",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,"   72",",,7,0800",,,,
"USC00044534","2019-11-06","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  267",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,"  100",",,7,0800",,,,
"USC00044534","2019-11-07","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  267",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,"  117",",,7,0800",,,,
"USC00044534","2019-11-08","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  267",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,"  156",",,7,0800",,,,
"USC00044534","2019-11-10","36.0067","-119.96","73.2","KETTLEMAN CITY, CA US","    0",",,7,0800",,,,,"  261",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,"  183",",,7,0800",,,,
